gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
RGR1_RPD3,digenic,C14:0,-2.0209371337643276,0.8077483180128774,0.4663537088422022,0.04934263102519121,0.11686412611229496,2.0209371337643276,True,False
RGR1_RPD3,digenic,C16:0,0.4669095805080649,0.16481962468432276,0.09515865467922685,0.039115711118010266,0.106679212140028,0.4669095805080649,True,False
RGR1_RPD3,digenic,C18:0,0.5435036629395806,0.1709966671582527,0.09872497181434604,0.03144696758924792,0.09648501419428339,0.5435036629395806,True,False
RGR1_RPD3,digenic,C16:1,-0.22157277419155696,0.27080045868583286,0.15634671771893974,0.2921506504610969,0.35951858036763346,0.22157277419155696,False,False
RGR1_RPD3,digenic,C18:1,0.4608823596897809,0.21912253208757373,0.1265104528862731,0.06777737713991905,0.13845607756560904,0.4608823596897809,False,False
RGR1_RPD3,digenic,Total Titer,0.36549912396511613,0.18668835171367615,0.10778457011645846,0.07704782993522685,0.15012585315081664,0.36549912396511613,False,False
RPD3_YAP6,digenic,C14:0,-0.634348055574893,0.5564170640767996,0.3212475417264415,0.18699875487075568,0.2643437896078745,0.634348055574893,False,False
RPD3_YAP6,digenic,C16:0,0.5372250349461805,0.09747563697945658,0.05627758524951949,0.010796438949461695,0.06662778638829758,0.5372250349461805,True,False
RPD3_YAP6,digenic,C18:0,0.556585736888205,0.10917073485448119,0.06302975315586397,0.012582575439178623,0.06713427497908597,0.556585736888205,True,False
RPD3_YAP6,digenic,C16:1,-0.1413045506074163,0.2812821905573484,0.1623983484365327,0.4759788053669076,0.5224157619880694,0.1413045506074163,False,False
RPD3_YAP6,digenic,C18:1,0.29685657185718756,0.07585044903241543,0.04379227716701904,0.02107658120133471,0.0807161041191165,0.29685657185718756,True,False
RPD3_YAP6,digenic,Total Titer,0.3992973180677765,0.053493347970906824,0.030884398850857375,0.005929382324723287,0.06662778638829758,0.3992973180677765,True,False
GCN5_OPI1,digenic,C14:0,-1.3822461652354785,0.6158523523673565,0.3557243994828959,0.1603559453161294,0.23617466545667654,1.3822461652354785,False,False
GCN5_OPI1,digenic,C16:0,0.07001757077916865,0.057753842940375874,0.035589832745097534,0.2993796297876261,0.36375856542568447,0.07001757077916865,False,False
GCN5_OPI1,digenic,C18:0,0.08567516753134291,0.02265930366662093,0.013277281786992903,0.09787984164704677,0.17113747399290064,0.08567516753134291,False,False
GCN5_OPI1,digenic,C16:1,-1.3692299496007032,0.36512333554664755,0.22582438116352416,0.10405966741807204,0.17698559464804392,1.3692299496007032,False,False
GCN5_OPI1,digenic,C18:1,-0.4526095308674183,0.24002950044553295,0.15929937195900395,0.21544342037300734,0.29084861750355995,0.4526095308674183,False,False
GCN5_OPI1,digenic,Total Titer,-0.029192147435697646,0.07458406269847956,0.049319830432016556,0.659765933245406,0.6877868802172186,0.029192147435697646,False,False
RPD3_SPT3,digenic,C14:0,-0.48469100037094126,0.27315247799877346,0.1577046567024052,0.09155951043981125,0.16371568091886782,0.48469100037094126,False,False
RPD3_SPT3,digenic,C16:0,0.5133505621494191,0.09780410983365176,0.05646722914031057,0.011884171110808639,0.06713427497908597,0.5133505621494191,True,False
RPD3_SPT3,digenic,C18:0,0.5104463119441146,0.09323904113402473,0.05383158549771177,0.010939610200018324,0.06662778638829758,0.5104463119441146,True,False
RPD3_SPT3,digenic,C16:1,0.006428990461151196,0.13666723676746287,0.07890486593709702,0.9424819158869759,0.9459855661319089,0.006428990461151196,False,False
RPD3_SPT3,digenic,C18:1,0.34194000656823437,0.13949564078734747,0.08053784575935441,0.05124822859563305,0.11826514291299935,0.34194000656823437,False,False
RPD3_SPT3,digenic,Total Titer,0.40294616459857613,0.07256253041045939,0.04189399646555913,0.010637425677505918,0.06662778638829758,0.40294616459857613,True,False
OPI1_TFC7,digenic,C14:0,-0.36206840917792915,0.9397585132563309,0.5425698306017852,0.5732560779908651,0.6142029407044983,0.36206840917792915,False,False
OPI1_TFC7,digenic,C16:0,0.3198776716089382,0.09046196197320253,0.05222823809665017,0.025638150105173896,0.08633802185623442,0.3198776716089382,True,False
OPI1_TFC7,digenic,C18:0,0.28149582901201947,0.1053060155802237,0.06079845644252909,0.04361936759987173,0.11254117941776677,0.28149582901201947,True,False
OPI1_TFC7,digenic,C16:1,-0.1686487837000472,0.4328130394087265,0.24988472481140836,0.5693011992716435,0.6123957123639193,0.1686487837000472,False,False
OPI1_TFC7,digenic,C18:1,0.12236820392924064,0.12982011378555958,0.07495167764032068,0.24414352195795774,0.31603304676959915,0.12236820392924064,False,False
OPI1_TFC7,digenic,Total Titer,0.22653948286182757,0.0686617856843899,0.0396419004479229,0.029282778115989228,0.09412321537282252,0.22653948286182757,True,False
OPI1_RPD3,digenic,C14:0,-0.6501608898617739,0.3137802979020439,0.18116113946014603,0.06962896944215391,0.13925793888430782,0.6501608898617739,False,False
OPI1_RPD3,digenic,C16:0,0.5682025441916431,0.1187675444029173,0.06857047373201515,0.014252957448344539,0.06929078278023693,0.5682025441916431,True,False
OPI1_RPD3,digenic,C18:0,0.5516972103322868,0.17571257467657564,0.10144770228952318,0.03218921800976582,0.09765268384985137,0.5516972103322868,True,False
OPI1_RPD3,digenic,C16:1,0.07241826279644759,0.1079736897992711,0.06233863887100633,0.36525535394514286,0.41965508751144076,0.07241826279644759,False,False
OPI1_RPD3,digenic,C18:1,0.4251232142104977,0.096002850342366,0.055427271488136365,0.016577252939244058,0.07451653638070403,0.4251232142104977,True,False
OPI1_RPD3,digenic,Total Titer,0.4838938445970279,0.0848947094662404,0.04901398336310897,0.01010457791634889,0.06662778638829758,0.4838938445970279,True,False
GCN5_MED4,digenic,C14:0,-1.6360834597119918,0.4923479179937303,0.29181606505033236,0.11236749790521294,0.1861302112540337,1.6360834597119918,False,False
GCN5_MED4,digenic,C16:0,0.3406642469267372,0.11767951129664793,0.08220824979438417,0.15074543002360374,0.22611814503540562,0.3406642469267372,False,False
GCN5_MED4,digenic,C18:0,0.14436983284824562,0.015916404188992848,0.011124099298682018,0.0489565991701606,0.11686412611229496,0.14436983284824562,True,False
GCN5_MED4,digenic,C16:1,-1.9409594860866148,0.5699651998866806,0.3560249956769125,0.11548964028330855,0.18690066122420917,1.9409594860866148,False,False
GCN5_MED4,digenic,C18:1,-0.30742003879243174,0.4132799023466706,0.2809212154659322,0.4713460829225986,0.5215714852012362,0.30742003879243174,False,False
GCN5_MED4,digenic,Total Titer,0.21705134939200355,0.14543397759735727,0.09777838283085531,0.26945390305287154,0.33838397127569914,0.21705134939200355,False,False
GCN5_RGR1,digenic,C14:0,-3.301491582061925,1.4245257586024644,0.8225715731968626,0.155449761063589,0.23061228289653313,3.301491582061925,False,False
GCN5_RGR1,digenic,C16:0,0.06947202978227568,0.08035929923474355,0.048499282967223056,0.3879929947874128,0.4438902906466163,0.06947202978227568,False,False
GCN5_RGR1,digenic,C18:0,0.09058651730750253,0.029337974864868804,0.01714975636063881,0.11911453362139302,0.1903013259040007,0.09058651730750253,False,False
GCN5_RGR1,digenic,C16:1,-1.1644814239468348,0.3181978504344275,0.2010945286886566,0.10886428910008195,0.18318657418788703,1.1644814239468348,False,False
GCN5_RGR1,digenic,C18:1,-0.047550941418264214,0.22043877316512395,0.14384420685349966,0.7967503748938694,0.8148583379596391,0.047550941418264214,False,False
GCN5_RGR1,digenic,Total Titer,-0.02096033580415202,0.10774304470880718,0.06745256084394184,0.8081976879678789,0.8203510366591252,0.02096033580415202,False,False
RFX1_TFC7,digenic,C14:0,-1.3096864114572913,1.0437384072949,0.6026026504152618,0.1618233818869821,0.23617466545667654,1.3096864114572913,False,False
RFX1_TFC7,digenic,C16:0,0.3320820056696332,0.1584346469357371,0.09147228605731116,0.06820243820824445,0.13845607756560904,0.3320820056696332,False,False
RFX1_TFC7,digenic,C18:0,0.2990458979704764,0.15742727881813934,0.09089068180344301,0.08127407225657346,0.15133792765017126,0.2990458979704764,False,False
RFX1_TFC7,digenic,C16:1,-0.05322067062147395,0.324192108401767,0.18717240105491253,0.8028856685817387,0.8180344547813941,0.05322067062147395,False,False
RFX1_TFC7,digenic,C18:1,0.47522838840608345,0.09635142572881655,0.05562852158133647,0.013426854995817195,0.06713427497908597,0.47522838840608345,True,False
RFX1_TFC7,digenic,Total Titer,0.249768307748235,0.12171787567880488,0.0702738482883474,0.07085125989382357,0.14066058949509092,0.249768307748235,False,False
RGR1_YAP6,digenic,C14:0,-1.8205387572254,1.1064342247101795,0.6388000974770371,0.10422485018162586,0.17698559464804392,1.8205387572254,False,False
RGR1_YAP6,digenic,C16:0,0.34457395343888686,0.152459198199983,0.08802235912119469,0.059492261704243266,0.12741272840389875,0.34457395343888686,False,False
RGR1_YAP6,digenic,C18:0,0.3975826111027263,0.16110399583162896,0.09301343536091532,0.050612247034586666,0.11780436809774482,0.3975826111027263,False,False
RGR1_YAP6,digenic,C16:1,-0.46228982643763916,0.43444338334981536,0.2508260043246677,0.2066417505518654,0.28036820426635006,0.46228982643763916,False,False
RGR1_YAP6,digenic,C18:1,0.26123244101657617,0.04734344460437717,0.027333750486701298,0.010771661337765748,0.06662778638829758,0.26123244101657617,True,False
RGR1_YAP6,digenic,Total Titer,0.19813098251464056,0.08180823121284321,0.047232004312662175,0.052401894049450615,0.11844478799820995,0.19813098251464056,False,False
OPI1_YAP6,digenic,C14:0,-0.5189940239338913,0.7264068165818606,0.41939117109471635,0.3414781974172312,0.4001056387252793,0.5189940239338913,False,False
OPI1_YAP6,digenic,C16:0,0.40563820859338484,0.1356014494483423,0.07828953334150385,0.03529024172620754,0.09923793557072111,0.40563820859338484,True,False
OPI1_YAP6,digenic,C18:0,0.43232797937511314,0.17895115593992442,0.10331749805371007,0.052642127999204424,0.11844478799820995,0.43232797937511314,False,False
OPI1_YAP6,digenic,C16:1,-0.323863335701845,0.44581300685131414,0.2573902595138427,0.3352882390776406,0.39531801113957626,0.323863335701845,False,False
OPI1_YAP6,digenic,C18:1,0.016740743138216163,0.1579063807130566,0.09116729141144278,0.871237252389335,0.877739022929554,0.016740743138216163,False,False
OPI1_YAP6,digenic,Total Titer,0.26030002000054153,0.10190914385904573,0.05883727163990435,0.047482912681781064,0.11559900781624656,0.26030002000054153,True,False
RFX1_YAP6,digenic,C14:0,-1.3034473787806184,0.7396320527442938,0.4270267647531935,0.09265499390563847,0.16458452864817358,1.3034473787806184,False,False
RFX1_YAP6,digenic,C16:0,0.2854233670338615,0.24376940247625936,0.14074033013986256,0.1797440107105035,0.2567771581578622,0.2854233670338615,False,False
RFX1_YAP6,digenic,C18:0,0.24763884299747407,0.262074306082777,0.1513086711645757,0.2433476091654403,0.31603304676959915,0.24763884299747407,False,False
RFX1_YAP6,digenic,C16:1,-0.11898146485095751,0.33407692818330226,0.19287940441667284,0.6001871163519426,0.6405158949210454,0.11898146485095751,False,False
RFX1_YAP6,digenic,C18:1,0.45854878692774975,0.15338555271312246,0.0885571901487208,0.035332378210251925,0.09923793557072111,0.45854878692774975,True,False
RFX1_YAP6,digenic,Total Titer,0.2005708005383008,0.16775825838433064,0.09685527563697607,0.17419683897421456,0.25017631129275497,0.2005708005383008,False,False
GCN5_RFX1,digenic,C14:0,-2.18438027394895,0.3482217729617382,0.2014088246052368,0.05853345375841679,0.12741272840389875,2.18438027394895,False,False
GCN5_RFX1,digenic,C16:0,0.12429306509342575,0.12160426614065996,0.0719991539676877,0.3342488307585483,0.39531801113957626,0.12429306509342575,False,False
GCN5_RFX1,digenic,C18:0,0.06261192875427068,0.06202150694937778,0.03595526676941217,0.33185388038365127,0.39471606917879226,0.06261192875427068,False,False
GCN5_RFX1,digenic,C16:1,-0.3035487187693793,0.19688364708948816,0.130031145271602,0.25765373943802783,0.3281439134352241,0.3035487187693793,False,False
GCN5_RFX1,digenic,C18:1,0.5796851162726567,0.16239118791693324,0.10566815364928916,0.11478621428148483,0.18690066122420917,0.5796851162726567,False,False
GCN5_RFX1,digenic,Total Titer,0.06351624918774412,0.14980816960490342,0.0903519869662165,0.6099254441141153,0.6458034114149457,0.06351624918774412,False,False
RFX1_RGR1,digenic,C14:0,-2.63910943474293,0.9780905225491656,0.5647008264855825,0.04286267297124757,0.11254117941776677,2.63910943474293,True,False
RFX1_RGR1,digenic,C16:0,0.33638896632575066,0.1503606443032763,0.08681075846402214,0.060606954307779626,0.12748250540570272,0.33638896632575066,False,False
RFX1_RGR1,digenic,C18:0,0.322803494047901,0.1669942386749799,0.09641416865211624,0.07880711738048363,0.1509072460477346,0.322803494047901,False,False
RFX1_RGR1,digenic,C16:1,-0.3537001850940513,0.09136096801231396,0.05274727947533426,0.0215242944317644,0.0807161041191165,0.3537001850940513,True,False
RFX1_RGR1,digenic,C18:1,0.5671097845823143,0.09569038476192158,0.055246869401154294,0.009357327192135667,0.06662778638829758,0.5671097845823143,True,False
RFX1_RGR1,digenic,Total Titer,0.19997669490826508,0.11740064463886271,0.06778129378528298,0.09824558692185037,0.17113747399290064,0.19997669490826508,False,False
OPI1_SPT3,digenic,C14:0,-0.48321332234808456,0.4415865178843424,0.2549500949710346,0.1985246927924742,0.2720896804769951,0.48321332234808456,False,False
OPI1_SPT3,digenic,C16:0,0.4756104066452176,0.22226277636599073,0.12832347376573836,0.06570314546303746,0.13646037903861627,0.4756104066452176,False,False
OPI1_SPT3,digenic,C18:0,0.47497930589321213,0.262781259327817,0.151716830810904,0.08866770479021335,0.1625772604406154,0.47497930589321213,False,False
OPI1_SPT3,digenic,C16:1,-0.258006688362006,0.23971973338625266,0.1384022526006183,0.20331041045901754,0.2772414688077512,0.258006688362006,False,False
OPI1_SPT3,digenic,C18:1,-0.11019710213238165,0.3382621396518727,0.1952957373846675,0.6294178658197089,0.6612561236238187,0.11019710213238165,False,False
OPI1_SPT3,digenic,Total Titer,0.28642570563559355,0.15370188234097987,0.08873982314451694,0.0840610004641631,0.15545527483098653,0.28642570563559355,False,False
RGR1_SPT3,digenic,C14:0,-1.6694535014159422,0.8623770603016562,0.49789362790811936,0.07860169189390676,0.1509072460477346,1.6694535014159422,False,False
RGR1_SPT3,digenic,C16:0,0.3994217594591414,0.2705263623475644,0.15618846812425655,0.1248983438784943,0.1944107192682245,0.3994217594591414,False,False
RGR1_SPT3,digenic,C18:0,0.40655146721888724,0.25764564521005034,0.14875178261755737,0.11185506336955453,0.1861302112540337,0.40655146721888724,False,False
RGR1_SPT3,digenic,C16:1,-0.3952490906476811,0.2629537881104786,0.15181644035001662,0.12127438049220496,0.19148586393506048,0.3952490906476811,False,False
RGR1_SPT3,digenic,C18:1,0.31556794425659984,0.3596292885385509,0.207632066546206,0.2679110395386035,0.3380186012870231,0.31556794425659984,False,False
RGR1_SPT3,digenic,Total Titer,0.2314011720588578,0.23488933274612622,0.13561341949074757,0.23006661488565294,0.3044999314663054,0.2314011720588578,False,False
GCN5_YAP6,digenic,C14:0,-0.9851090752260974,1.0602734170458892,0.6122155320566545,0.35399669622984486,0.4102107638714941,0.9851090752260974,False,False
GCN5_YAP6,digenic,C16:0,0.15314454936095623,0.11218477843025189,0.06622744283826809,0.2598455002413629,0.3293816200242628,0.15314454936095623,False,False
GCN5_YAP6,digenic,C18:0,0.07536651322524768,0.03834186235319575,0.02230778970076447,0.18320295180835489,0.2603410367802938,0.07536651322524768,False,False
GCN5_YAP6,digenic,C16:1,-0.46527445624930097,0.9202779090329803,0.5361286470917304,0.5449690352136414,0.590930279147322,0.46527445624930097,False,False
GCN5_YAP6,digenic,C18:1,0.2435113692083175,0.33203277736663583,0.20424411203780024,0.444312195696269,0.4936802174402989,0.2435113692083175,False,False
GCN5_YAP6,digenic,Total Titer,0.14127181170462944,0.1203181650503075,0.07377181874350686,0.3063717904533714,0.36764614854404565,0.14127181170462944,False,False
RFX1_RPD3,digenic,C14:0,-1.2949948725044151,0.18309444576913828,0.10570962755193732,0.006597486208006709,0.06662778638829758,1.2949948725044151,True,False
RFX1_RPD3,digenic,C16:0,0.6758926890840671,0.10111868763742063,0.05838090152756648,0.007378341291331969,0.06662778638829758,0.6758926890840671,True,False
RFX1_RPD3,digenic,C18:0,0.710619813179892,0.10359928353341147,0.059813074235867486,0.007010227327910901,0.06662778638829758,0.710619813179892,True,False
RFX1_RPD3,digenic,C16:1,0.15092623123928162,0.042248189534660766,0.02439200360061072,0.025138796806282837,0.08633802185623442,0.15092623123928162,True,False
RFX1_RPD3,digenic,C18:1,0.7534732347619151,0.06549894875059266,0.03781583569279218,0.002509427207472825,0.06662778638829758,0.7534732347619151,True,False
RFX1_RPD3,digenic,Total Titer,0.58203146333848,0.08206086243002009,0.047377861013904954,0.006560960995267706,0.06662778638829758,0.58203146333848,True,False
RFX1_SPT3,digenic,C14:0,-1.2374926693348913,0.34425110718654073,0.19875346940297597,0.02483846029029091,0.08633802185623442,1.2374926693348913,True,False
RFX1_SPT3,digenic,C16:0,0.3425757217661918,0.19031012008563633,0.10987559906095214,0.08930466135483206,0.1625772604406154,0.3425757217661918,False,False
RFX1_SPT3,digenic,C18:0,0.3027174579892318,0.18915422162322695,0.10920824077252421,0.10923347571944375,0.18318657418788703,0.3027174579892318,False,False
RFX1_SPT3,digenic,C16:1,-0.08409814828085893,0.16645473006187841,0.096102683209112,0.4738102235119046,0.5221582055029153,0.08409814828085893,False,False
RFX1_SPT3,digenic,C18:1,0.5035789500387882,0.22570575878548144,0.13031128059244645,0.06090830813828019,0.12748250540570272,0.5035789500387882,False,False
RFX1_SPT3,digenic,Total Titer,0.24965982290574895,0.13017462305048588,0.0751563536598561,0.07991032294708234,0.15133792765017126,0.24965982290574895,False,False
MED4_RPD3,digenic,C14:0,-1.2921808687294027,0.29061722570724613,0.1677879334932208,0.01644588682863235,0.07451653638070403,1.2921808687294027,True,False
MED4_RPD3,digenic,C16:0,0.615206509049289,0.09210559519156085,0.05317719017771837,0.007388813261180571,0.06662778638829758,0.615206509049289,True,False
MED4_RPD3,digenic,C18:0,0.3989041126805827,0.06741474774469056,0.038921922757747814,0.00938648712160095,0.06662778638829758,0.3989041126805827,True,False
MED4_RPD3,digenic,C16:1,-0.047047952491363176,0.1747575887574545,0.10089634091204627,0.6868590931650997,0.7132767505945267,0.047047952491363176,False,False
MED4_RPD3,digenic,C18:1,2.8435613009788008,0.22133625223024633,0.12778854480655566,0.0020134713621220435,0.06662778638829758,2.8435613009788008,True,False
MED4_RPD3,digenic,Total Titer,0.7068202363232221,0.09867386228419987,0.05696938095176286,0.006433659828777083,0.06662778638829758,0.7068202363232221,True,False
OPI1_RFX1,digenic,C14:0,-1.2597679691358312,0.4150984059343153,0.2396571764063615,0.034337714376044604,0.09923793557072111,1.2597679691358312,True,False
OPI1_RFX1,digenic,C16:0,0.49266614985217627,0.2030474816398335,0.11722951818303347,0.052224086510355594,0.11844478799820995,0.49266614985217627,False,False
OPI1_RFX1,digenic,C18:0,0.5111509732340105,0.21907579750426195,0.1264834706620176,0.056125407564604046,0.1252385127474636,0.5111509732340105,False,False
OPI1_RFX1,digenic,C16:1,-0.20501891425648644,0.16630755009379375,0.09601770881491901,0.16628357541692784,0.24137938366973397,0.20501891425648644,False,False
OPI1_RFX1,digenic,C18:1,0.15541610052608945,0.10723116395967183,0.061909941377633435,0.128741613644616,0.19862991819455042,0.15541610052608945,False,False
OPI1_RFX1,digenic,Total Titer,0.31755734278875614,0.16653271480975898,0.09614770772429353,0.08072650616879273,0.15133792765017126,0.31755734278875614,False,False
GCN5_SPT3,digenic,C14:0,-0.7360235493732992,0.5244919843796355,0.3029465681455235,0.24857797182663832,0.3196002494913921,0.7360235493732992,False,False
GCN5_SPT3,digenic,C16:0,0.20622404907825176,0.13208460117892717,0.07770625553810552,0.22940734047621003,0.3044999314663054,0.20622404907825176,False,False
GCN5_SPT3,digenic,C18:0,0.1489263408215827,0.08250075100655266,0.04772290604960369,0.19742075960411243,0.27195716884239973,0.1489263408215827,False,False
GCN5_SPT3,digenic,C16:1,-0.34466221701689337,0.48003097737840333,0.28501053846446467,0.43986965351170726,0.4907636630089296,0.34466221701689337,False,False
GCN5_SPT3,digenic,C18:1,0.1035411811251552,0.69007715348515,0.4044088325755748,0.840433319572301,0.8498763905787313,0.1035411811251552,False,False
GCN5_SPT3,digenic,Total Titer,0.14499678420848028,0.1452902163165668,0.08766558384838795,0.34619234084714723,0.4028962587445248,0.14499678420848028,False,False
MED4_SPT3,digenic,C14:0,-1.5855501291851803,0.3918144879195373,0.22621420007274026,0.01975425300212441,0.0784360045672587,1.5855501291851803,True,False
MED4_SPT3,digenic,C16:0,0.7238721431453461,0.16947308917097767,0.09784533365326142,0.017784800733539052,0.07622057457231023,0.7238721431453461,True,False
MED4_SPT3,digenic,C18:0,0.44838149059478527,0.08973034704712907,0.05180584002213852,0.013087912047924366,0.06713427497908597,0.44838149059478527,True,False
MED4_SPT3,digenic,C16:1,-0.4745353802969372,0.3138599032005826,0.18120709960068623,0.12010734151074098,0.19075871887000037,0.4745353802969372,False,False
MED4_SPT3,digenic,C18:1,1.3041370394602825,0.3996006884791395,0.230709565061791,0.029899229407495564,0.09475061169260708,1.3041370394602825,True,False
MED4_SPT3,digenic,Total Titer,0.47875252006653346,0.11767206159034442,0.06793799643528357,0.019548845243675173,0.0784360045672587,0.47875252006653346,True,False
RGR1_TFC7,digenic,C14:0,-1.5516604285092288,1.3836728626223416,0.7988638997053891,0.19158220777535728,0.26643524622389597,1.5516604285092288,False,False
RGR1_TFC7,digenic,C16:0,0.5917060306516934,0.07460600071372228,0.043073794595228976,0.005257493928218393,0.06662778638829758,0.5917060306516934,True,False
RGR1_TFC7,digenic,C18:0,0.653497183488526,0.05907660642190543,0.034107894620496675,0.002713015100604288,0.06662778638829758,0.653497183488526,True,False
RGR1_TFC7,digenic,C16:1,-0.3654077071286621,0.423563898884921,0.2445447310402166,0.2737127336194458,0.34214091702430727,0.3654077071286621,False,False
RGR1_TFC7,digenic,C18:1,0.35552406145842963,0.10946998507227543,0.06320252534966253,0.03017982446505263,0.09475061169260708,0.35552406145842963,True,False
RGR1_TFC7,digenic,Total Titer,0.4050369514578994,0.0661611425510714,0.03819815346175428,0.008777043593948042,0.06662778638829758,0.4050369514578994,True,False
SPT3_TFC7,digenic,C14:0,-0.5800090827351212,0.8136238401948767,0.4697459431556092,0.3423126020205167,0.4001056387252793,0.5800090827351212,False,False
SPT3_TFC7,digenic,C16:0,0.6022215280265063,0.09403010470801368,0.0542883062651004,0.00802869880468271,0.06662778638829758,0.6022215280265063,True,False
SPT3_TFC7,digenic,C18:0,0.6452957091120194,0.09062221767561345,0.05232076176957629,0.006509888795310115,0.06662778638829758,0.6452957091120194,True,False
SPT3_TFC7,digenic,C16:1,-0.1160840883754568,0.3793952946223325,0.21904397547948104,0.6490926163839732,0.6792829706343905,0.1160840883754568,False,False
SPT3_TFC7,digenic,C18:1,0.2354037489934767,0.28238515827322397,0.16303514714420095,0.28559124332249497,0.3537139252159341,0.2354037489934767,False,False
SPT3_TFC7,digenic,Total Titer,0.4361231447036815,0.07179455048856313,0.04145060305092011,0.008912652694535339,0.06662778638829758,0.4361231447036815,True,False
MED4_TFC7,digenic,C14:0,-1.3977075576331268,1.0259017001426018,0.592304622739426,0.1422420462735896,0.21576040726892806,1.3977075576331268,False,False
MED4_TFC7,digenic,C16:0,0.7868640968376355,0.132547424303542,0.07652629110204151,0.009326377807036934,0.06662778638829758,0.7868640968376355,True,False
MED4_TFC7,digenic,C18:0,0.49353471695981943,0.10562768346745491,0.06098417148381168,0.01492755959624037,0.06949036363767068,0.49353471695981943,True,False
MED4_TFC7,digenic,C16:1,-0.32758665128413345,0.5369042886683351,0.3099818355917278,0.4014028046324585,0.45346760355968113,0.32758665128413345,False,False
MED4_TFC7,digenic,C18:1,1.62831075987213,0.4639857324724329,0.26788228754310484,0.02601386368560976,0.08633802185623442,1.62831075987213,True,False
MED4_TFC7,digenic,Total Titer,0.6097647369366944,0.0777692370108438,0.04490008992288248,0.005378424123170911,0.06662778638829758,0.6097647369366944,True,False
